week,date_from,date_to,kommune_bydel_no,kommune_bydel_name,kommune_no,kommune_name,fylke_no,fylke_name,unemployment_benefits_applications,workforce,share
2020-21,2020-05-18,2020-05-24,1146,Tysvær,1146,Tysvær,11,Rogaland,9,5779,0.00155736044017235
2020-22,2020-05-25,2020-05-31,1146,Tysvær,1146,Tysvær,11,Rogaland,4,5779,6.92160195632158e-4
2020-11,2020-03-09,2020-03-15,1149,Karmøy,1149,Karmøy,11,Rogaland,132,21121,0.00624961502134741
2020-12,2020-03-16,2020-03-22,1149,Karmøy,1149,Karmøy,11,Rogaland,1233,21121,0.058377085767586004
2020-13,2020-03-23,2020-03-29,1149,Karmøy,1149,Karmøy,11,Rogaland,382,21121,0.0180860071072326
2020-14,2020-03-30,2020-04-05,1149,Karmøy,1149,Karmøy,11,Rogaland,221,21121,0.010463370603922599
2020-15,2020-04-06,2020-04-12,1149,Karmøy,1149,Karmøy,11,Rogaland,71,21121,0.00336153535239141
2020-16,2020-04-13,2020-04-19,1149,Karmøy,1149,Karmøy,11,Rogaland,74,21121,0.00350357205742203
2020-17,2020-04-20,2020-04-26,1149,Karmøy,1149,Karmøy,11,Rogaland,55,21121,0.00260400625889475
2020-18,2020-04-27,2020-05-03,1149,Karmøy,1149,Karmøy,11,Rogaland,46,21121,0.0021778961438028797
2020-19,2020-05-04,2020-05-10,1149,Karmøy,1149,Karmøy,11,Rogaland,48,21121,0.0022725872804899698
2020-20,2020-05-11,2020-05-17,1149,Karmøy,1149,Karmøy,11,Rogaland,36,21121,0.00170444046036747
2020-21,2020-05-18,2020-05-24,1149,Karmøy,1149,Karmøy,11,Rogaland,27,21121,0.00127833034527561
2020-22,2020-05-25,2020-05-31,1149,Karmøy,1149,Karmøy,11,Rogaland,10,21121,4.7345568343541e-4
2020-11,2020-03-09,2020-03-15,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-12,2020-03-16,2020-03-22,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-13,2020-03-23,2020-03-29,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-14,2020-03-30,2020-04-05,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-15,2020-04-06,2020-04-12,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-16,2020-04-13,2020-04-19,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-17,2020-04-20,2020-04-26,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-18,2020-04-27,2020-05-03,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-19,2020-05-04,2020-05-10,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-20,2020-05-11,2020-05-17,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-21,2020-05-18,2020-05-24,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-22,2020-05-25,2020-05-31,1151,Utsira,1151,Utsira,11,Rogaland,,,
2020-11,2020-03-09,2020-03-15,1160,Vindafjord,1160,Vindafjord,11,Rogaland,16,4816,0.003322084616402
2020-12,2020-03-16,2020-03-22,1160,Vindafjord,1160,Vindafjord,11,Rogaland,211,4816,0.0438099908788014
2020-13,2020-03-23,2020-03-29,1160,Vindafjord,1160,Vindafjord,11,Rogaland,65,4816,0.0134959687541331
2020-14,2020-03-30,2020-04-05,1160,Vindafjord,1160,Vindafjord,11,Rogaland,40,4816,0.00830521154100501
2020-15,2020-04-06,2020-04-12,1160,Vindafjord,1160,Vindafjord,11,Rogaland,18,4816,0.00373734519345225
2020-16,2020-04-13,2020-04-19,1160,Vindafjord,1160,Vindafjord,11,Rogaland,9,4816,0.00186867259672613
2020-17,2020-04-20,2020-04-26,1160,Vindafjord,1160,Vindafjord,11,Rogaland,18,4816,0.00373734519345225
2020-18,2020-04-27,2020-05-03,1160,Vindafjord,1160,Vindafjord,11,Rogaland,10,4816,0.00207630288525125
2020-19,2020-05-04,2020-05-10,1160,Vindafjord,1160,Vindafjord,11,Rogaland,,,
2020-20,2020-05-11,2020-05-17,1160,Vindafjord,1160,Vindafjord,11,Rogaland,7,4816,0.0014534120196758801
2020-21,2020-05-18,2020-05-24,1160,Vindafjord,1160,Vindafjord,11,Rogaland,7,4816,0.0014534120196758801
2020-22,2020-05-25,2020-05-31,1160,Vindafjord,1160,Vindafjord,11,Rogaland,,,
2020-11,2020-03-09,2020-03-15,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,59,11971,0.00492866838490628
2020-12,2020-03-16,2020-03-22,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,757,11971,0.06323732148091621
2020-13,2020-03-23,2020-03-29,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,242,11971,0.0202158940533444
2020-14,2020-03-30,2020-04-05,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,141,11971,0.0117786820724031
2020-15,2020-04-06,2020-04-12,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,35,11971,0.00292378633002915
2020-16,2020-04-13,2020-04-19,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,51,11971,0.0042603743666139
2020-17,2020-04-20,2020-04-26,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,39,11971,0.00325793333917534
2020-18,2020-04-27,2020-05-03,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,38,11971,0.00317439658688879
2020-19,2020-05-04,2020-05-10,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,23,11971,0.0019213453025905798
2020-20,2020-05-11,2020-05-17,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,12,11971,0.00100244102743857
2020-21,2020-05-18,2020-05-24,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,13,11971,0.00108597777972511
2020-22,2020-05-25,2020-05-31,1505,Kristiansund,1505,Kristiansund,15,Møre og Romsdal,6,11971,5.01220513719283e-4
2020-11,2020-03-09,2020-03-15,1506,Molde,1506,Molde,15,Møre og Romsdal,104,16707,0.00622496769900174
2020-12,2020-03-16,2020-03-22,1506,Molde,1506,Molde,15,Møre og Romsdal,950,16707,0.056862685712035205
2020-13,2020-03-23,2020-03-29,1506,Molde,1506,Molde,15,Møre og Romsdal,336,16707,0.0201114341044672
2020-14,2020-03-30,2020-04-05,1506,Molde,1506,Molde,15,Møre og Romsdal,196,16707,0.0117316698942725
2020-15,2020-04-06,2020-04-12,1506,Molde,1506,Molde,15,Møre og Romsdal,88,16707,0.0052672803606937805
2020-16,2020-04-13,2020-04-19,1506,Molde,1506,Molde,15,Møre og Romsdal,112,16707,0.00670381136815572
2020-17,2020-04-20,2020-04-26,1506,Molde,1506,Molde,15,Møre og Romsdal,55,16707,0.0032920502254336096
2020-18,2020-04-27,2020-05-03,1506,Molde,1506,Molde,15,Møre og Romsdal,42,16707,0.0025139292630584
2020-19,2020-05-04,2020-05-10,1506,Molde,1506,Molde,15,Møre og Romsdal,34,16707,0.00203508559390442
2020-20,2020-05-11,2020-05-17,1506,Molde,1506,Molde,15,Møre og Romsdal,17,16707,0.00101754279695221
2020-21,2020-05-18,2020-05-24,1506,Molde,1506,Molde,15,Møre og Romsdal,11,16707,6.584100450867229e-4
2020-22,2020-05-25,2020-05-31,1506,Molde,1506,Molde,15,Møre og Romsdal,12,16707,7.1826550373097e-4
2020-11,2020-03-09,2020-03-15,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,232,35917,0.00645925857456135
2020-12,2020-03-16,2020-03-22,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,2428,35917,0.067599481978599
2020-13,2020-03-23,2020-03-29,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,1050,35917,0.0292337133762475
2020-14,2020-03-30,2020-04-05,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,521,35917,0.0145054901609761
2020-15,2020-04-06,2020-04-12,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,179,35917,0.00498365208985553
2020-16,2020-04-13,2020-04-19,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,220,35917,0.00612515899311852
2020-17,2020-04-20,2020-04-26,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,151,35917,0.00420408639982226
2020-18,2020-04-27,2020-05-03,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,108,35917,0.0030068962329854597
2020-19,2020-05-04,2020-05-10,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,101,35917,0.00281200481047714
2020-20,2020-05-11,2020-05-17,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,83,35917,0.0023108554383129
2020-21,2020-05-18,2020-05-24,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,50,35917,0.0013920815893451199
2020-22,2020-05-25,2020-05-31,1507,Ålesund,1507,Ålesund,15,Møre og Romsdal,37,35917,0.00103014037611539
2020-11,2020-03-09,2020-03-15,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,,,
2020-12,2020-03-16,2020-03-22,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,40,1579,0.025327372114183403
2020-13,2020-03-23,2020-03-29,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,14,1579,0.008864580239964191
2020-14,2020-03-30,2020-04-05,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,6,1579,0.00379910581712751
2020-15,2020-04-06,2020-04-12,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,,,
2020-16,2020-04-13,2020-04-19,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,6,1579,0.00379910581712751
2020-17,2020-04-20,2020-04-26,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,13,1579,0.0082313959371096
2020-18,2020-04-27,2020-05-03,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,12,1579,0.00759821163425502
2020-19,2020-05-04,2020-05-10,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,4,1579,0.00253273721141834
2020-20,2020-05-11,2020-05-17,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,10,1579,0.006331843028545851
2020-21,2020-05-18,2020-05-24,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,4,1579,0.00253273721141834
2020-22,2020-05-25,2020-05-31,1511,Vanylven,1511,Vanylven,15,Møre og Romsdal,10,1579,0.006331843028545851
2020-11,2020-03-09,2020-03-15,1514,Sande,1514,Sande,15,Møre og Romsdal,8,1256,0.00636823524260986
2020-12,2020-03-16,2020-03-22,1514,Sande,1514,Sande,15,Møre og Romsdal,57,1256,0.0453736761035953
2020-13,2020-03-23,2020-03-29,1514,Sande,1514,Sande,15,Møre og Romsdal,23,1256,0.018308676322503402
2020-14,2020-03-30,2020-04-05,1514,Sande,1514,Sande,15,Møre og Romsdal,14,1256,0.011144411674567301
2020-15,2020-04-06,2020-04-12,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-16,2020-04-13,2020-04-19,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-17,2020-04-20,2020-04-26,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-18,2020-04-27,2020-05-03,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-19,2020-05-04,2020-05-10,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-20,2020-05-11,2020-05-17,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-21,2020-05-18,2020-05-24,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-22,2020-05-25,2020-05-31,1514,Sande,1514,Sande,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,37,4585,0.00807010082173257
2020-12,2020-03-16,2020-03-22,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,277,4585,0.0604167007464843
2020-13,2020-03-23,2020-03-29,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,104,4585,0.0226835266340591
2020-14,2020-03-30,2020-04-05,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,73,4585,0.0159220908104453
2020-15,2020-04-06,2020-04-12,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,15,4585,0.0032716624952969903
2020-16,2020-04-13,2020-04-19,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,24,4585,0.00523465999247518
2020-17,2020-04-20,2020-04-26,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,6,4585,0.00130866499811879
2020-18,2020-04-27,2020-05-03,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,10,4585,0.00218110833019799
2020-19,2020-05-04,2020-05-10,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,10,4585,0.00218110833019799
2020-20,2020-05-11,2020-05-17,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,5,4585,0.001090554165099
2020-21,2020-05-18,2020-05-24,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,,,
2020-22,2020-05-25,2020-05-31,1515,Herøy (Møre og Romsdal),1515,Herøy (Møre og Romsdal),15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,24,4589,0.00522996482194912
2020-12,2020-03-16,2020-03-22,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,288,4589,0.0627595778633894
2020-13,2020-03-23,2020-03-29,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,156,4589,0.0339947713426693
2020-14,2020-03-30,2020-04-05,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,76,4589,0.0165615552695055
2020-15,2020-04-06,2020-04-12,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,30,4589,0.0065374560274364
2020-16,2020-04-13,2020-04-19,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,34,4589,0.00740911683109458
2020-17,2020-04-20,2020-04-26,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,15,4589,0.0032687280137182
2020-18,2020-04-27,2020-05-03,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,18,4589,0.00392247361646184
2020-19,2020-05-04,2020-05-10,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,13,4589,0.0028328976118891
2020-20,2020-05-11,2020-05-17,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,11,4589,0.00239706721006001
2020-21,2020-05-18,2020-05-24,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,10,4589,0.00217915200914547
2020-22,2020-05-25,2020-05-31,1516,Ulstein,1516,Ulstein,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1517,Hareid,1517,Hareid,15,Møre og Romsdal,17,2618,0.00649306006462505
2020-12,2020-03-16,2020-03-22,1517,Hareid,1517,Hareid,15,Møre og Romsdal,139,2618,0.0530903146460518
2020-13,2020-03-23,2020-03-29,1517,Hareid,1517,Hareid,15,Møre og Romsdal,91,2618,0.034756968581228204
2020-14,2020-03-30,2020-04-05,1517,Hareid,1517,Hareid,15,Møre og Romsdal,40,2618,0.015277788387352999
2020-15,2020-04-06,2020-04-12,1517,Hareid,1517,Hareid,15,Møre og Romsdal,16,2618,0.00611111535494122
2020-16,2020-04-13,2020-04-19,1517,Hareid,1517,Hareid,15,Møre og Romsdal,19,2618,0.0072569494839927
2020-17,2020-04-20,2020-04-26,1517,Hareid,1517,Hareid,15,Møre og Romsdal,7,2618,0.0026736129677867797
2020-18,2020-04-27,2020-05-03,1517,Hareid,1517,Hareid,15,Møre og Romsdal,6,2618,0.0022916682581029598
2020-19,2020-05-04,2020-05-10,1517,Hareid,1517,Hareid,15,Møre og Romsdal,11,2618,0.00420139180652209
2020-20,2020-05-11,2020-05-17,1517,Hareid,1517,Hareid,15,Møre og Romsdal,8,2618,0.00305555767747061
2020-21,2020-05-18,2020-05-24,1517,Hareid,1517,Hareid,15,Møre og Romsdal,5,2618,0.0019097235484191299
2020-22,2020-05-25,2020-05-31,1517,Hareid,1517,Hareid,15,Møre og Romsdal,4,2618,0.0015277788387353
2020-11,2020-03-09,2020-03-15,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,32,5651,0.00566237287751703
2020-12,2020-03-16,2020-03-22,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,381,5651,0.0674176270729372
2020-13,2020-03-23,2020-03-29,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,110,5651,0.019464406766464798
2020-14,2020-03-30,2020-04-05,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,79,5651,0.013978983041370201
2020-15,2020-04-06,2020-04-12,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,26,5651,0.0046006779629825904
2020-16,2020-04-13,2020-04-19,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,14,5651,0.0024772881339137002
2020-17,2020-04-20,2020-04-26,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,25,5651,0.00442372881056018
2020-18,2020-04-27,2020-05-03,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,16,5651,0.0028311864387585203
2020-19,2020-05-04,2020-05-10,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,12,5651,0.0021233898290688898
2020-20,2020-05-11,2020-05-17,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,12,5651,0.0021233898290688898
2020-21,2020-05-18,2020-05-24,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,4,5651,7.077966096896291e-4
2020-22,2020-05-25,2020-05-31,1520,Ørsta,1520,Ørsta,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1525,Stranda,1525,Stranda,15,Møre og Romsdal,19,2480,0.00766121000344351
2020-12,2020-03-16,2020-03-22,1525,Stranda,1525,Stranda,15,Møre og Romsdal,110,2480,0.044354373704146605
2020-13,2020-03-23,2020-03-29,1525,Stranda,1525,Stranda,15,Møre og Romsdal,65,2480,0.0262094026433594
2020-14,2020-03-30,2020-04-05,1525,Stranda,1525,Stranda,15,Møre og Romsdal,40,2480,0.0161288631651442
2020-15,2020-04-06,2020-04-12,1525,Stranda,1525,Stranda,15,Møre og Romsdal,13,2480,0.00524188052867188
2020-16,2020-04-13,2020-04-19,1525,Stranda,1525,Stranda,15,Møre og Romsdal,4,2480,0.00161288631651442
2020-17,2020-04-20,2020-04-26,1525,Stranda,1525,Stranda,15,Møre og Romsdal,10,2480,0.00403221579128606
2020-18,2020-04-27,2020-05-03,1525,Stranda,1525,Stranda,15,Møre og Romsdal,5,2480,0.00201610789564303
2020-19,2020-05-04,2020-05-10,1525,Stranda,1525,Stranda,15,Møre og Romsdal,6,2480,0.00241932947477164
2020-20,2020-05-11,2020-05-17,1525,Stranda,1525,Stranda,15,Møre og Romsdal,10,2480,0.00403221579128606
2020-21,2020-05-18,2020-05-24,1525,Stranda,1525,Stranda,15,Møre og Romsdal,8,2480,0.00322577263302885
2020-22,2020-05-25,2020-05-31,1525,Stranda,1525,Stranda,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,12,4075,0.00294485609715277
2020-12,2020-03-16,2020-03-22,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,227,4075,0.0557068611711398
2020-13,2020-03-23,2020-03-29,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,680,4075,0.166875178838657
2020-14,2020-03-30,2020-04-05,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,133,4075,0.0326388217434432
2020-15,2020-04-06,2020-04-12,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,50,4075,0.0122702337381365
2020-16,2020-04-13,2020-04-19,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,31,4075,0.0076075449176446494
2020-17,2020-04-20,2020-04-26,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,21,4075,0.00515349817001734
2020-18,2020-04-27,2020-05-03,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,37,4075,0.00907997296622103
2020-19,2020-05-04,2020-05-10,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,31,4075,0.0076075449176446494
2020-20,2020-05-11,2020-05-17,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,13,4075,0.0031902607719155
2020-21,2020-05-18,2020-05-24,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,9,4075,0.00220864207286457
2020-22,2020-05-25,2020-05-31,1528,Sykkylven,1528,Sykkylven,15,Møre og Romsdal,13,4075,0.0031902607719155
2020-11,2020-03-09,2020-03-15,1531,Sula,1531,Sula,15,Møre og Romsdal,31,4955,0.0062561729254631505
2020-12,2020-03-16,2020-03-22,1531,Sula,1531,Sula,15,Møre og Romsdal,301,4955,0.0607454209859486
2020-13,2020-03-23,2020-03-29,1531,Sula,1531,Sula,15,Møre og Romsdal,164,4955,0.0330971728959986
2020-14,2020-03-30,2020-04-05,1531,Sula,1531,Sula,15,Møre og Romsdal,68,4955,0.0137232180300482
2020-15,2020-04-06,2020-04-12,1531,Sula,1531,Sula,15,Møre og Romsdal,24,4955,0.0048434887164876
2020-16,2020-04-13,2020-04-19,1531,Sula,1531,Sula,15,Møre og Romsdal,32,4955,0.0064579849553168004
2020-17,2020-04-20,2020-04-26,1531,Sula,1531,Sula,15,Møre og Romsdal,22,4955,0.0044398646567803
2020-18,2020-04-27,2020-05-03,1531,Sula,1531,Sula,15,Møre og Romsdal,10,4955,0.0020181202985364998
2020-19,2020-05-04,2020-05-10,1531,Sula,1531,Sula,15,Møre og Romsdal,11,4955,0.00221993232839015
2020-20,2020-05-11,2020-05-17,1531,Sula,1531,Sula,15,Møre og Romsdal,8,4955,0.0016144962388292001
2020-21,2020-05-18,2020-05-24,1531,Sula,1531,Sula,15,Møre og Romsdal,5,4955,0.0010090601492682499
2020-22,2020-05-25,2020-05-31,1531,Sula,1531,Sula,15,Møre og Romsdal,7,4955,0.0014126842089755502
2020-11,2020-03-09,2020-03-15,1532,Giske,1532,Giske,15,Møre og Romsdal,33,4487,0.007355171655218971
2020-12,2020-03-16,2020-03-22,1532,Giske,1532,Giske,15,Møre og Romsdal,291,4487,0.0648592409596582
2020-13,2020-03-23,2020-03-29,1532,Giske,1532,Giske,15,Møre og Romsdal,122,4487,0.027191846725355
2020-14,2020-03-30,2020-04-05,1532,Giske,1532,Giske,15,Møre og Romsdal,47,4487,0.0104755475089482
2020-15,2020-04-06,2020-04-12,1532,Giske,1532,Giske,15,Møre og Romsdal,19,4487,0.00423479580148971
2020-16,2020-04-13,2020-04-19,1532,Giske,1532,Giske,15,Møre og Romsdal,28,4487,0.00624075170745852
2020-17,2020-04-20,2020-04-26,1532,Giske,1532,Giske,15,Møre og Romsdal,18,4487,0.00401191181193762
2020-18,2020-04-27,2020-05-03,1532,Giske,1532,Giske,15,Møre og Romsdal,13,4487,0.0028974918641771702
2020-19,2020-05-04,2020-05-10,1532,Giske,1532,Giske,15,Møre og Romsdal,15,4487,0.00334325984328135
2020-20,2020-05-11,2020-05-17,1532,Giske,1532,Giske,15,Møre og Romsdal,24,4487,0.00534921574925016
2020-21,2020-05-18,2020-05-24,1532,Giske,1532,Giske,15,Møre og Romsdal,9,4487,0.00200595590596881
2020-22,2020-05-25,2020-05-31,1532,Giske,1532,Giske,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,11,3390,0.0032445477587106503
2020-12,2020-03-16,2020-03-22,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,143,3390,0.0421791208632385
2020-13,2020-03-23,2020-03-29,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,53,3390,0.0156328210192422
2020-14,2020-03-30,2020-04-05,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,33,3390,0.00973364327613196
2020-15,2020-04-06,2020-04-12,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,10,3390,0.00294958887155514
2020-16,2020-04-13,2020-04-19,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,9,3390,0.0026546299843996203
2020-17,2020-04-20,2020-04-26,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,10,3390,0.00294958887155514
2020-18,2020-04-27,2020-05-03,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,10,3390,0.00294958887155514
2020-19,2020-05-04,2020-05-10,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,7,3390,0.0020647122100886
2020-20,2020-05-11,2020-05-17,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,,,
2020-21,2020-05-18,2020-05-24,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,4,3390,0.00117983554862206
2020-22,2020-05-25,2020-05-31,1535,Vestnes,1535,Vestnes,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1539,Rauma,1539,Rauma,15,Møre og Romsdal,22,3858,0.005702910999074829
2020-12,2020-03-16,2020-03-22,1539,Rauma,1539,Rauma,15,Møre og Romsdal,311,3858,0.0806184236687397
2020-13,2020-03-23,2020-03-29,1539,Rauma,1539,Rauma,15,Møre og Romsdal,123,3858,0.0318844569493729
2020-14,2020-03-30,2020-04-05,1539,Rauma,1539,Rauma,15,Møre og Romsdal,48,3858,0.0124427149070724
2020-15,2020-04-06,2020-04-12,1539,Rauma,1539,Rauma,15,Møre og Romsdal,15,3858,0.00388834840846011
2020-16,2020-04-13,2020-04-19,1539,Rauma,1539,Rauma,15,Møre og Romsdal,13,3858,0.00336990195399876
2020-17,2020-04-20,2020-04-26,1539,Rauma,1539,Rauma,15,Møre og Romsdal,6,3858,0.00155533936338405
2020-18,2020-04-27,2020-05-03,1539,Rauma,1539,Rauma,15,Møre og Romsdal,6,3858,0.00155533936338405
2020-19,2020-05-04,2020-05-10,1539,Rauma,1539,Rauma,15,Møre og Romsdal,4,3858,0.0010368929089226999
2020-20,2020-05-11,2020-05-17,1539,Rauma,1539,Rauma,15,Møre og Romsdal,9,3858,0.00233300904507607
2020-21,2020-05-18,2020-05-24,1539,Rauma,1539,Rauma,15,Møre og Romsdal,6,3858,0.00155533936338405
2020-22,2020-05-25,2020-05-31,1539,Rauma,1539,Rauma,15,Møre og Romsdal,,,
2020-11,2020-03-09,2020-03-15,1547,Aukra,1547,Aukra,15,Møre og Romsdal,10,1732,0.00577450222347208
2020-12,2020-03-16,2020-03-22,1547,Aukra,1547,Aukra,15,Møre og Romsdal,88,1732,0.0508156195665543
2020-13,2020-03-23,2020-03-29,1547,Aukra,1547,Aukra,15,Møre og Romsdal,51,1732,0.0294499613397076
2020-14,2020-03-30,2020-04-05,1547,Aukra,1547,Aukra,15,Møre og Romsdal,9,1732,0.00519705200112487
2020-15,2020-04-06,2020-04-12,1547,Aukra,1547,Aukra,15,Møre og Romsdal,,,
2020-16,2020-04-13,2020-04-19,1547,Aukra,1547,Aukra,15,Møre og Romsdal,13,1732,0.00750685289051371
2020-17,2020-04-20,2020-04-26,1547,Aukra,1547,Aukra,15,Møre og Romsdal,,,
2020-18,2020-04-27,2020-05-03,1547,Aukra,1547,Aukra,15,Møre og Romsdal,,,
2020-19,2020-05-04,2020-05-10,1547,Aukra,1547,Aukra,15,Møre og Romsdal,4,1732,0.00230980088938883
2020-20,2020-05-11,2020-05-17,1547,Aukra,1547,Aukra,15,Møre og Romsdal,,,
2020-21,2020-05-18,2020-05-24,1547,Aukra,1547,Aukra,15,Møre og Romsdal,,,
2020-22,2020-05-25,2020-05-31,1547,Aukra,1547,Aukra,15,Møre og Romsdal,,,
