date,date_time,kommune_bydel_no,kommune_bydel_name,bydel_no,bydel_name,kommune_no,kommune_name,fylke_no,fylke_name,population,cases
2020-05-16,2020-05-16T04:00:00Z,3019,Vestby,,,3019,Vestby,30,Viken,18042,25
2020-05-16,2020-05-16T04:00:00Z,3020,Nordre Follo,,,3020,Nordre Follo,30,Viken,59288,104
2020-05-16,2020-05-16T04:00:00Z,3021,Ås,,,3021,Ås,30,Viken,20439,20
2020-05-16,2020-05-16T04:00:00Z,3022,Frogn,,,3022,Frogn,30,Viken,15877,29
2020-05-16,2020-05-16T04:00:00Z,3023,Nesodden,,,3023,Nesodden,30,Viken,19616,49
2020-05-16,2020-05-16T04:00:00Z,3024,Bærum,,,3024,Bærum,30,Viken,127731,416
2020-05-16,2020-05-16T04:00:00Z,3025,Asker,,,3025,Asker,30,Viken,94441,194
2020-05-16,2020-05-16T04:00:00Z,3026,Aurskog-Høland,,,3026,Aurskog-Høland,30,Viken,17390,11
2020-05-16,2020-05-16T04:00:00Z,3027,Rælingen,,,3027,Rælingen,30,Viken,18530,34
2020-05-16,2020-05-16T04:00:00Z,3028,Enebakk,,,3028,Enebakk,30,Viken,11110,51
2020-05-16,2020-05-16T04:00:00Z,3029,Lørenskog,,,3029,Lørenskog,30,Viken,41460,101
2020-05-16,2020-05-16T04:00:00Z,3030,Lillestrøm,,,3030,Lillestrøm,30,Viken,85983,172
2020-05-16,2020-05-16T04:00:00Z,3031,Nittedal,,,3031,Nittedal,30,Viken,24249,50
2020-05-16,2020-05-16T04:00:00Z,3032,Gjerdrum,,,3032,Gjerdrum,30,Viken,6890,8
2020-05-16,2020-05-16T04:00:00Z,3033,Ullensaker,,,3033,Ullensaker,30,Viken,39625,63
2020-05-16,2020-05-16T04:00:00Z,3034,Nes,,,3034,Nes,30,Viken,23092,17
2020-05-16,2020-05-16T04:00:00Z,3035,Eidsvoll,,,3035,Eidsvoll,30,Viken,25436,42
2020-05-16,2020-05-16T04:00:00Z,3036,Nannestad,,,3036,Nannestad,30,Viken,14139,17
2020-05-16,2020-05-16T04:00:00Z,3037,Hurdal,,,3037,Hurdal,30,Viken,2854,2
2020-05-16,2020-05-16T04:00:00Z,3038,Hole,,,3038,Hole,30,Viken,6799,10
2020-05-16,2020-05-16T04:00:00Z,3039,Flå,,,3039,Flå,30,Viken,1050,1
2020-05-16,2020-05-16T04:00:00Z,3040,Nesbyen,,,3040,Nesbyen,30,Viken,3273,7
2020-05-16,2020-05-16T04:00:00Z,3041,Gol,,,3041,Gol,30,Viken,4608,11
2020-05-16,2020-05-16T04:00:00Z,3042,Hemsedal,,,3042,Hemsedal,30,Viken,2486,8
2020-05-16,2020-05-16T04:00:00Z,3043,Ål,,,3043,Ål,30,Viken,4674,13
2020-05-16,2020-05-16T04:00:00Z,3044,Hol,,,3044,Hol,30,Viken,4441,44
2020-05-16,2020-05-16T04:00:00Z,3045,Sigdal,,,3045,Sigdal,30,Viken,3467,0
2020-05-16,2020-05-16T04:00:00Z,3046,Krødsherad,,,3046,Krødsherad,30,Viken,2212,0
2020-05-16,2020-05-16T04:00:00Z,3047,Modum,,,3047,Modum,30,Viken,14115,10
2020-05-16,2020-05-16T04:00:00Z,3048,Øvre Eiker,,,3048,Øvre Eiker,30,Viken,19423,9
2020-05-16,2020-05-16T04:00:00Z,3049,Lier,,,3049,Lier,30,Viken,26811,44
2020-05-16,2020-05-16T04:00:00Z,3050,Flesberg,,,3050,Flesberg,30,Viken,2688,4
2020-05-16,2020-05-16T04:00:00Z,3051,Rollag,,,3051,Rollag,30,Viken,1390,1
2020-05-16,2020-05-16T04:00:00Z,3052,Nore og Uvdal,,,3052,Nore og Uvdal,30,Viken,2439,3
2020-05-16,2020-05-16T04:00:00Z,3053,Jevnaker,,,3053,Jevnaker,30,Viken,6852,7
2020-05-16,2020-05-16T04:00:00Z,3054,Lunner,,,3054,Lunner,30,Viken,9048,12
2020-05-16,2020-05-16T04:00:00Z,3401,Kongsvinger,,,3401,Kongsvinger,34,Innlandet,17829,4
2020-05-16,2020-05-16T04:00:00Z,3403,Hamar,,,3403,Hamar,34,Innlandet,31369,84
2020-05-16,2020-05-16T04:00:00Z,3405,Lillehammer,,,3405,Lillehammer,34,Innlandet,28345,39
2020-05-16,2020-05-16T04:00:00Z,3407,Gjøvik,,,3407,Gjøvik,34,Innlandet,30560,24
2020-05-16,2020-05-16T04:00:00Z,3411,Ringsaker,,,3411,Ringsaker,34,Innlandet,34768,65
2020-05-16,2020-05-16T04:00:00Z,3412,Løten,,,3412,Løten,34,Innlandet,7674,13
2020-05-16,2020-05-16T04:00:00Z,3413,Stange,,,3413,Stange,34,Innlandet,21064,36
2020-05-16,2020-05-16T04:00:00Z,3414,Nord-Odal,,,3414,Nord-Odal,34,Innlandet,5016,4
2020-05-16,2020-05-16T04:00:00Z,3415,Sør-Odal,,,3415,Sør-Odal,34,Innlandet,7905,30
2020-05-16,2020-05-16T04:00:00Z,3416,Eidskog,,,3416,Eidskog,34,Innlandet,6106,4
2020-05-16,2020-05-16T04:00:00Z,3417,Grue,,,3417,Grue,34,Innlandet,4612,6
2020-05-16,2020-05-16T04:00:00Z,3418,Åsnes,,,3418,Åsnes,34,Innlandet,7203,3
2020-05-16,2020-05-16T04:00:00Z,3419,Våler (Innlandet),,,3419,Våler (Innlandet),34,Innlandet,3662,3
2020-05-16,2020-05-16T04:00:00Z,3420,Elverum,,,3420,Elverum,34,Innlandet,21254,16
2020-05-16,2020-05-16T04:00:00Z,3421,Trysil,,,3421,Trysil,34,Innlandet,6627,8
2020-05-16,2020-05-16T04:00:00Z,3422,Åmot,,,3422,Åmot,34,Innlandet,4356,4
2020-05-16,2020-05-16T04:00:00Z,3423,Stor-Elvdal,,,3423,Stor-Elvdal,34,Innlandet,2419,0
2020-05-16,2020-05-16T04:00:00Z,3424,Rendalen,,,3424,Rendalen,34,Innlandet,1780,0
2020-05-16,2020-05-16T04:00:00Z,3425,Engerdal,,,3425,Engerdal,34,Innlandet,1268,2
2020-05-16,2020-05-16T04:00:00Z,3426,Tolga,,,3426,Tolga,34,Innlandet,1562,0
2020-05-16,2020-05-16T04:00:00Z,3427,Tynset,,,3427,Tynset,34,Innlandet,5578,0
2020-05-16,2020-05-16T04:00:00Z,3428,Alvdal,,,3428,Alvdal,34,Innlandet,2432,1
2020-05-16,2020-05-16T04:00:00Z,3429,Folldal,,,3429,Folldal,34,Innlandet,1545,0
2020-05-16,2020-05-16T04:00:00Z,3430,Os,,,3430,Os,34,Innlandet,1891,1
2020-05-16,2020-05-16T04:00:00Z,3431,Dovre,,,3431,Dovre,34,Innlandet,2553,5
2020-05-16,2020-05-16T04:00:00Z,3432,Lesja,,,3432,Lesja,34,Innlandet,1975,2
2020-05-16,2020-05-16T04:00:00Z,3433,Skjåk,,,3433,Skjåk,34,Innlandet,2197,2
2020-05-16,2020-05-16T04:00:00Z,3434,Lom,,,3434,Lom,34,Innlandet,2228,3
2020-05-16,2020-05-16T04:00:00Z,3435,Vågå,,,3435,Vågå,34,Innlandet,3570,2
2020-05-16,2020-05-16T04:00:00Z,3436,Nord-Fron,,,3436,Nord-Fron,34,Innlandet,5723,13
2020-05-16,2020-05-16T04:00:00Z,3437,Sel,,,3437,Sel,34,Innlandet,5739,37
2020-05-16,2020-05-16T04:00:00Z,3438,Sør-Fron,,,3438,Sør-Fron,34,Innlandet,3119,3
2020-05-16,2020-05-16T04:00:00Z,3439,Ringebu,,,3439,Ringebu,34,Innlandet,4392,9
2020-05-16,2020-05-16T04:00:00Z,3440,Øyer,,,3440,Øyer,34,Innlandet,5100,2
2020-05-16,2020-05-16T04:00:00Z,3441,Gausdal,,,3441,Gausdal,34,Innlandet,6106,6
2020-05-16,2020-05-16T04:00:00Z,3442,Østre Toten,,,3442,Østre Toten,34,Innlandet,14973,4
2020-05-16,2020-05-16T04:00:00Z,3443,Vestre Toten,,,3443,Vestre Toten,34,Innlandet,13427,12
2020-05-16,2020-05-16T04:00:00Z,3446,Gran,,,3446,Gran,34,Innlandet,13630,15
2020-05-16,2020-05-16T04:00:00Z,3447,Søndre Land,,,3447,Søndre Land,34,Innlandet,5617,3
2020-05-16,2020-05-16T04:00:00Z,3448,Nordre Land,,,3448,Nordre Land,34,Innlandet,6633,1
2020-05-16,2020-05-16T04:00:00Z,3449,Sør-Aurdal,,,3449,Sør-Aurdal,34,Innlandet,2954,0
2020-05-16,2020-05-16T04:00:00Z,3450,Etnedal,,,3450,Etnedal,34,Innlandet,1279,1
2020-05-16,2020-05-16T04:00:00Z,3451,Nord-Aurdal,,,3451,Nord-Aurdal,34,Innlandet,6413,10
2020-05-16,2020-05-16T04:00:00Z,3452,Vestre Slidre,,,3452,Vestre Slidre,34,Innlandet,2125,1
2020-05-16,2020-05-16T04:00:00Z,3453,Øystre Slidre,,,3453,Øystre Slidre,34,Innlandet,3229,0
2020-05-16,2020-05-16T04:00:00Z,3454,Vang,,,3454,Vang,34,Innlandet,1578,0
2020-05-16,2020-05-16T04:00:00Z,3801,Horten,,,3801,Horten,38,Vestfold og Telemark,27351,26
2020-05-16,2020-05-16T04:00:00Z,3802,Holmestrand,,,3802,Holmestrand,38,Vestfold og Telemark,24699,22
2020-05-16,2020-05-16T04:00:00Z,3803,Tønsberg,,,3803,Tønsberg,38,Vestfold og Telemark,56293,60
2020-05-16,2020-05-16T04:00:00Z,3804,Sandefjord,,,3804,Sandefjord,38,Vestfold og Telemark,63764,39
2020-05-16,2020-05-16T04:00:00Z,3805,Larvik,,,3805,Larvik,38,Vestfold og Telemark,47204,36
2020-05-16,2020-05-16T04:00:00Z,3806,Porsgrunn,,,3806,Porsgrunn,38,Vestfold og Telemark,36397,10
2020-05-16,2020-05-16T04:00:00Z,3807,Skien,,,3807,Skien,38,Vestfold og Telemark,54942,40
2020-05-16,2020-05-16T04:00:00Z,3808,Notodden,,,3808,Notodden,38,Vestfold og Telemark,13049,4
2020-05-16,2020-05-16T04:00:00Z,3811,Færder,,,3811,Færder,38,Vestfold og Telemark,26730,22
2020-05-16,2020-05-16T04:00:00Z,3812,Siljan,,,3812,Siljan,38,Vestfold og Telemark,2340,2
2020-05-16,2020-05-16T04:00:00Z,3813,Bamble,,,3813,Bamble,38,Vestfold og Telemark,14061,5
2020-05-16,2020-05-16T04:00:00Z,3814,Kragerø,,,3814,Kragerø,38,Vestfold og Telemark,10380,2
2020-05-16,2020-05-16T04:00:00Z,3815,Drangedal,,,3815,Drangedal,38,Vestfold og Telemark,4060,1
2020-05-16,2020-05-16T04:00:00Z,3816,Nome,,,3816,Nome,38,Vestfold og Telemark,6515,7
2020-05-16,2020-05-16T04:00:00Z,3817,Midt-Telemark,,,3817,Midt-Telemark,38,Vestfold og Telemark,10444,0
2020-05-16,2020-05-16T04:00:00Z,3818,Tinn,,,3818,Tinn,38,Vestfold og Telemark,5691,1
2020-05-16,2020-05-16T04:00:00Z,3819,Hjartdal,,,3819,Hjartdal,38,Vestfold og Telemark,1573,1
2020-05-16,2020-05-16T04:00:00Z,3820,Seljord,,,3820,Seljord,38,Vestfold og Telemark,2888,1
2020-05-16,2020-05-16T04:00:00Z,3821,Kviteseid,,,3821,Kviteseid,38,Vestfold og Telemark,2403,0
2020-05-16,2020-05-16T04:00:00Z,3822,Nissedal,,,3822,Nissedal,38,Vestfold og Telemark,1448,0
2020-05-16,2020-05-16T04:00:00Z,3823,Fyresdal,,,3823,Fyresdal,38,Vestfold og Telemark,1287,0
2020-05-16,2020-05-16T04:00:00Z,3824,Tokke,,,3824,Tokke,38,Vestfold og Telemark,2201,0
2020-05-16,2020-05-16T04:00:00Z,3825,Vinje,,,3825,Vinje,38,Vestfold og Telemark,3676,2
2020-05-16,2020-05-16T04:00:00Z,4201,Risør,,,4201,Risør,42,Agder,6809,0
2020-05-16,2020-05-16T04:00:00Z,4202,Grimstad,,,4202,Grimstad,42,Agder,23544,3
2020-05-16,2020-05-16T04:00:00Z,4203,Arendal,,,4203,Arendal,42,Agder,44999,33
2020-05-16,2020-05-16T04:00:00Z,4204,Kristiansand,,,4204,Kristiansand,42,Agder,111633,224
2020-05-16,2020-05-16T04:00:00Z,4205,Lindesnes,,,4205,Lindesnes,42,Agder,23046,12
2020-05-16,2020-05-16T04:00:00Z,4206,Farsund,,,4206,Farsund,42,Agder,9691,11
2020-05-16,2020-05-16T04:00:00Z,4207,Flekkefjord,,,4207,Flekkefjord,42,Agder,9028,0
2020-05-16,2020-05-16T04:00:00Z,4211,Gjerstad,,,4211,Gjerstad,42,Agder,2428,2
2020-05-16,2020-05-16T04:00:00Z,4212,Vegårshei,,,4212,Vegårshei,42,Agder,2097,0
2020-05-16,2020-05-16T04:00:00Z,4213,Tvedestrand,,,4213,Tvedestrand,42,Agder,6053,1
2020-05-16,2020-05-16T04:00:00Z,4214,Froland,,,4214,Froland,42,Agder,5951,2
2020-05-16,2020-05-16T04:00:00Z,4215,Lillesand,,,4215,Lillesand,42,Agder,11074,8
2020-05-16,2020-05-16T04:00:00Z,4216,Birkenes,,,4216,Birkenes,42,Agder,5226,3
2020-05-16,2020-05-16T04:00:00Z,4217,Åmli,,,4217,Åmli,42,Agder,1836,1
2020-05-16,2020-05-16T04:00:00Z,4218,Iveland,,,4218,Iveland,42,Agder,1331,2
2020-05-16,2020-05-16T04:00:00Z,4219,Evje og Hornnes,,,4219,Evje og Hornnes,42,Agder,3634,2
2020-05-16,2020-05-16T04:00:00Z,4220,Bygland,,,4220,Bygland,42,Agder,1162,2
2020-05-16,2020-05-16T04:00:00Z,4221,Valle,,,4221,Valle,42,Agder,1164,0
2020-05-16,2020-05-16T04:00:00Z,4222,Bykle,,,4222,Bykle,42,Agder,965,3
2020-05-16,2020-05-16T04:00:00Z,4223,Vennesla,,,4223,Vennesla,42,Agder,14774,21
2020-05-16,2020-05-16T04:00:00Z,4224,Åseral,,,4224,Åseral,42,Agder,932,0
2020-05-16,2020-05-16T04:00:00Z,4225,Lyngdal,,,4225,Lyngdal,42,Agder,10365,4
2020-05-16,2020-05-16T04:00:00Z,4226,Hægebostad,,,4226,Hægebostad,42,Agder,1680,1
2020-05-16,2020-05-16T04:00:00Z,4227,Kvinesdal,,,4227,Kvinesdal,42,Agder,5987,1
2020-05-16,2020-05-16T04:00:00Z,4228,Sirdal,,,4228,Sirdal,42,Agder,1822,1
2020-05-16,2020-05-16T04:00:00Z,460101,Arna,460101,Arna,4601,Bergen,46,Vestland,13820,13
2020-05-16,2020-05-16T04:00:00Z,460102,Bergenhus,460102,Bergenhus,4601,Bergen,46,Vestland,42790,84
2020-05-16,2020-05-16T04:00:00Z,460103,Fana,460103,Fana,4601,Bergen,46,Vestland,43139,58
2020-05-16,2020-05-16T04:00:00Z,460104,Fyllingsdalen,460104,Fyllingsdalen,4601,Bergen,46,Vestland,30071,71
2020-05-16,2020-05-16T04:00:00Z,460105,Laksevåg,460105,Laksevåg,4601,Bergen,46,Vestland,40409,71
2020-05-16,2020-05-16T04:00:00Z,460106,Ytrebygda,460106,Ytrebygda,4601,Bergen,46,Vestland,29279,41
2020-05-16,2020-05-16T04:00:00Z,460107,Årstad,460107,Årstad,4601,Bergen,46,Vestland,42223,102
2020-05-16,2020-05-16T04:00:00Z,460108,Åsane,460108,Åsane,4601,Bergen,46,Vestland,41629,58
2020-05-16,2020-05-16T04:00:00Z,460199,Ukjent Bydel,460199,Ukjent,4601,Bergen,46,Vestland,569,69
2020-05-16,2020-05-16T04:00:00Z,4602,Kinn,,,4602,Kinn,46,Vestland,17207,9
2020-05-16,2020-05-16T04:00:00Z,4611,Etne,,,4611,Etne,46,Vestland,4062,4
2020-05-16,2020-05-16T04:00:00Z,4612,Sveio,,,4612,Sveio,46,Vestland,5766,4
2020-05-16,2020-05-16T04:00:00Z,4613,Bømlo,,,4613,Bømlo,46,Vestland,11957,5
2020-05-16,2020-05-16T04:00:00Z,4614,Stord,,,4614,Stord,46,Vestland,18759,6
2020-05-16,2020-05-16T04:00:00Z,4615,Fitjar,,,4615,Fitjar,46,Vestland,3189,8
2020-05-16,2020-05-16T04:00:00Z,4616,Tysnes,,,4616,Tysnes,46,Vestland,2869,0
2020-05-16,2020-05-16T04:00:00Z,4617,Kvinnherad,,,4617,Kvinnherad,46,Vestland,13071,4
2020-05-16,2020-05-16T04:00:00Z,4618,Ullensvang,,,4618,Ullensvang,46,Vestland,11048,0
2020-05-16,2020-05-16T04:00:00Z,4619,Eidfjord,,,4619,Eidfjord,46,Vestland,906,0
2020-05-16,2020-05-16T04:00:00Z,4620,Ulvik,,,4620,Ulvik,46,Vestland,1080,2
2020-05-16,2020-05-16T04:00:00Z,4621,Voss,,,4621,Voss,46,Vestland,15740,24
2020-05-16,2020-05-16T04:00:00Z,4622,Kvam,,,4622,Kvam,46,Vestland,8457,9
2020-05-16,2020-05-16T04:00:00Z,4623,Samnanger,,,4623,Samnanger,46,Vestland,2485,0
2020-05-16,2020-05-16T04:00:00Z,4624,Bjørnafjorden,,,4624,Bjørnafjorden,46,Vestland,24908,17
2020-05-16,2020-05-16T04:00:00Z,4625,Austevoll,,,4625,Austevoll,46,Vestland,5236,5
2020-05-16,2020-05-16T04:00:00Z,4626,Øygarden,,,4626,Øygarden,46,Vestland,38316,54
2020-05-16,2020-05-16T04:00:00Z,4627,Askøy,,,4627,Askøy,46,Vestland,29553,41
2020-05-16,2020-05-16T04:00:00Z,4628,Vaksdal,,,4628,Vaksdal,46,Vestland,3977,1
2020-05-16,2020-05-16T04:00:00Z,4629,Modalen,,,4629,Modalen,46,Vestland,388,0
2020-05-16,2020-05-16T04:00:00Z,4630,Osterøy,,,4630,Osterøy,46,Vestland,8098,41
2020-05-16,2020-05-16T04:00:00Z,4631,Alver,,,4631,Alver,46,Vestland,29224,27
2020-05-16,2020-05-16T04:00:00Z,4632,Austrheim,,,4632,Austrheim,46,Vestland,2870,0
2020-05-16,2020-05-16T04:00:00Z,4633,Fedje,,,4633,Fedje,46,Vestland,548,0
2020-05-16,2020-05-16T04:00:00Z,4634,Masfjorden,,,4634,Masfjorden,46,Vestland,1691,0
2020-05-16,2020-05-16T04:00:00Z,4635,Gulen,,,4635,Gulen,46,Vestland,2297,0
2020-05-16,2020-05-16T04:00:00Z,4636,Solund,,,4636,Solund,46,Vestland,802,3
2020-05-16,2020-05-16T04:00:00Z,4637,Hyllestad,,,4637,Hyllestad,46,Vestland,1328,0
2020-05-16,2020-05-16T04:00:00Z,4638,Høyanger,,,4638,Høyanger,46,Vestland,4101,3
2020-05-16,2020-05-16T04:00:00Z,4639,Vik,,,4639,Vik,46,Vestland,2635,0
2020-05-16,2020-05-16T04:00:00Z,4640,Sogndal,,,4640,Sogndal,46,Vestland,11847,7
2020-05-16,2020-05-16T04:00:00Z,4641,Aurland,,,4641,Aurland,46,Vestland,1781,0
2020-05-16,2020-05-16T04:00:00Z,4642,Lærdal,,,4642,Lærdal,46,Vestland,2126,0
2020-05-16,2020-05-16T04:00:00Z,4643,Årdal,,,4643,Årdal,46,Vestland,5193,1
2020-05-16,2020-05-16T04:00:00Z,4644,Luster,,,4644,Luster,46,Vestland,5174,4
2020-05-16,2020-05-16T04:00:00Z,4645,Askvoll,,,4645,Askvoll,46,Vestland,3011,0
2020-05-16,2020-05-16T04:00:00Z,4646,Fjaler,,,4646,Fjaler,46,Vestland,2802,0
2020-05-16,2020-05-16T04:00:00Z,4647,Sunnfjord,,,4647,Sunnfjord,46,Vestland,22030,17
2020-05-16,2020-05-16T04:00:00Z,4648,Bremanger,,,4648,Bremanger,46,Vestland,3629,0
2020-05-16,2020-05-16T04:00:00Z,4649,Stad,,,4649,Stad,46,Vestland,9457,0
2020-05-16,2020-05-16T04:00:00Z,4650,Gloppen,,,4650,Gloppen,46,Vestland,5854,4
2020-05-16,2020-05-16T04:00:00Z,4651,Stryn,,,4651,Stryn,46,Vestland,7130,12
2020-05-16,2020-05-16T04:00:00Z,5001,Trondheim,,,5001,Trondheim,50,Trøndelag,205163,331
2020-05-16,2020-05-16T04:00:00Z,5006,Steinkjer,,,5006,Steinkjer,50,Trøndelag,24357,17
2020-05-16,2020-05-16T04:00:00Z,5007,Namsos,,,5007,Namsos,50,Trøndelag,15230,5
2020-05-16,2020-05-16T04:00:00Z,5014,Frøya,,,5014,Frøya,50,Trøndelag,5151,0
2020-05-16,2020-05-16T04:00:00Z,5020,Osen,,,5020,Osen,50,Trøndelag,948,0
2020-05-16,2020-05-16T04:00:00Z,5021,Oppdal,,,5021,Oppdal,50,Trøndelag,7001,8
2020-05-16,2020-05-16T04:00:00Z,5022,Rennebu,,,5022,Rennebu,50,Trøndelag,2486,5
2020-05-16,2020-05-16T04:00:00Z,5025,Røros,,,5025,Røros,50,Trøndelag,5581,0
2020-05-16,2020-05-16T04:00:00Z,5026,Holtålen,,,5026,Holtålen,50,Trøndelag,1981,1
2020-05-16,2020-05-16T04:00:00Z,5027,Midtre Gauldal,,,5027,Midtre Gauldal,50,Trøndelag,6238,7
2020-05-16,2020-05-16T04:00:00Z,5028,Melhus,,,5028,Melhus,50,Trøndelag,16733,3
2020-05-16,2020-05-16T04:00:00Z,5029,Skaun,,,5029,Skaun,50,Trøndelag,8325,5
2020-05-16,2020-05-16T04:00:00Z,5031,Malvik,,,5031,Malvik,50,Trøndelag,14148,12
2020-05-16,2020-05-16T04:00:00Z,5032,Selbu,,,5032,Selbu,50,Trøndelag,4062,6
2020-05-16,2020-05-16T04:00:00Z,5033,Tydal,,,5033,Tydal,50,Trøndelag,769,0
2020-05-16,2020-05-16T04:00:00Z,5034,Meråker,,,5034,Meråker,50,Trøndelag,2422,1
2020-05-16,2020-05-16T04:00:00Z,5035,Stjørdal,,,5035,Stjørdal,50,Trøndelag,24145,9
2020-05-16,2020-05-16T04:00:00Z,5036,Frosta,,,5036,Frosta,50,Trøndelag,2627,28
2020-05-16,2020-05-16T04:00:00Z,5037,Levanger,,,5037,Levanger,50,Trøndelag,20164,21
2020-05-16,2020-05-16T04:00:00Z,5038,Verdal,,,5038,Verdal,50,Trøndelag,14948,15
2020-05-16,2020-05-16T04:00:00Z,5041,Snåsa,,,5041,Snåsa,50,Trøndelag,2063,1
2020-05-16,2020-05-16T04:00:00Z,5042,Lierne,,,5042,Lierne,50,Trøndelag,1355,0
2020-05-16,2020-05-16T04:00:00Z,5043,Røyrvik,,,5043,Røyrvik,50,Trøndelag,461,0
2020-05-16,2020-05-16T04:00:00Z,5044,Namsskogan,,,5044,Namsskogan,50,Trøndelag,843,0
2020-05-16,2020-05-16T04:00:00Z,5045,Grong,,,5045,Grong,50,Trøndelag,2359,3
2020-05-16,2020-05-16T04:00:00Z,5046,Høylandet,,,5046,Høylandet,50,Trøndelag,1231,1
2020-05-16,2020-05-16T04:00:00Z,5047,Overhalla,,,5047,Overhalla,50,Trøndelag,3884,4
2020-05-16,2020-05-16T04:00:00Z,5049,Flatanger,,,5049,Flatanger,50,Trøndelag,1103,0
2020-05-16,2020-05-16T04:00:00Z,5052,Leka,,,5052,Leka,50,Trøndelag,557,0
2020-05-16,2020-05-16T04:00:00Z,5053,Inderøy,,,5053,Inderøy,50,Trøndelag,6816,7
2020-05-16,2020-05-16T04:00:00Z,5054,Indre Fosen,,,5054,Indre Fosen,50,Trøndelag,10084,2
2020-05-16,2020-05-16T04:00:00Z,5055,Heim,,,5055,Heim,50,Trøndelag,5963,2
2020-05-16,2020-05-16T04:00:00Z,5056,Hitra,,,5056,Hitra,50,Trøndelag,5050,2
2020-05-16,2020-05-16T04:00:00Z,5057,Ørland,,,5057,Ørland,50,Trøndelag,10323,10
2020-05-16,2020-05-16T04:00:00Z,5058,Åfjord,,,5058,Åfjord,50,Trøndelag,4288,1
2020-05-16,2020-05-16T04:00:00Z,5059,Orkland,,,5059,Orkland,50,Trøndelag,18217,17
2020-05-16,2020-05-16T04:00:00Z,5060,Nærøysund,,,5060,Nærøysund,50,Trøndelag,9623,0
2020-05-16,2020-05-16T04:00:00Z,5061,Rindal,,,5061,Rindal,50,Trøndelag,2003,0
2020-05-16,2020-05-16T04:00:00Z,5401,Tromsø,,,5401,Tromsø,54,Troms og Finnmark,76974,167
2020-05-16,2020-05-16T04:00:00Z,5402,Harstad,,,5402,Harstad,54,Troms og Finnmark,24703,6
2020-05-16,2020-05-16T04:00:00Z,5403,Alta,,,5403,Alta,54,Troms og Finnmark,20789,5
2020-05-16,2020-05-16T04:00:00Z,5404,Vardø,,,5404,Vardø,54,Troms og Finnmark,2029,1
2020-05-16,2020-05-16T04:00:00Z,5405,Vadsø,,,5405,Vadsø,54,Troms og Finnmark,5788,3
2020-05-16,2020-05-16T04:00:00Z,5406,Hammerfest,,,5406,Hammerfest,54,Troms og Finnmark,11448,15
2020-05-16,2020-05-16T04:00:00Z,5411,Kvæfjord,,,5411,Kvæfjord,54,Troms og Finnmark,2839,1
2020-05-16,2020-05-16T04:00:00Z,5412,Tjeldsund,,,5412,Tjeldsund,54,Troms og Finnmark,4216,1
2020-05-16,2020-05-16T04:00:00Z,5413,Ibestad,,,5413,Ibestad,54,Troms og Finnmark,1361,0
2020-05-16,2020-05-16T04:00:00Z,5414,Gratangen,,,5414,Gratangen,54,Troms og Finnmark,1091,0
2020-05-16,2020-05-16T04:00:00Z,5415,Lavangen,,,5415,Lavangen,54,Troms og Finnmark,1034,3
2020-05-16,2020-05-16T04:00:00Z,5416,Bardu,,,5416,Bardu,54,Troms og Finnmark,4005,2
2020-05-16,2020-05-16T04:00:00Z,5417,Salangen,,,5417,Salangen,54,Troms og Finnmark,2146,2
2020-05-16,2020-05-16T04:00:00Z,5418,Målselv,,,5418,Målselv,54,Troms og Finnmark,6640,1
2020-05-16,2020-05-16T04:00:00Z,5419,Sørreisa,,,5419,Sørreisa,54,Troms og Finnmark,3464,0
2020-05-16,2020-05-16T04:00:00Z,5420,Dyrøy,,,5420,Dyrøy,54,Troms og Finnmark,1083,0
2020-05-16,2020-05-16T04:00:00Z,5421,Senja,,,5421,Senja,54,Troms og Finnmark,14851,16
2020-05-16,2020-05-16T04:00:00Z,5422,Balsfjord,,,5422,Balsfjord,54,Troms og Finnmark,5559,2
2020-05-16,2020-05-16T04:00:00Z,5423,Karlsøy,,,5423,Karlsøy,54,Troms og Finnmark,2200,2
2020-05-16,2020-05-16T04:00:00Z,5424,Lyngen,,,5424,Lyngen,54,Troms og Finnmark,2794,2
2020-05-16,2020-05-16T04:00:00Z,5425,Storfjord,,,5425,Storfjord,54,Troms og Finnmark,1829,0
2020-05-16,2020-05-16T04:00:00Z,5426,Kåfjord,,,5426,Kåfjord,54,Troms og Finnmark,2071,0
2020-05-16,2020-05-16T04:00:00Z,5427,Skjervøy,,,5427,Skjervøy,54,Troms og Finnmark,2927,1
2020-05-16,2020-05-16T04:00:00Z,5428,Nordreisa,,,5428,Nordreisa,54,Troms og Finnmark,4861,2
2020-05-16,2020-05-16T04:00:00Z,5429,Kvænangen,,,5429,Kvænangen,54,Troms og Finnmark,1191,0
2020-05-16,2020-05-16T04:00:00Z,5430,Kautokeino,,,5430,Kautokeino,54,Troms og Finnmark,2910,1
2020-05-16,2020-05-16T04:00:00Z,5432,Loppa,,,5432,Loppa,54,Troms og Finnmark,888,0
2020-05-16,2020-05-16T04:00:00Z,5433,Hasvik,,,5433,Hasvik,54,Troms og Finnmark,1005,0
2020-05-16,2020-05-16T04:00:00Z,5434,Måsøy,,,5434,Måsøy,54,Troms og Finnmark,1225,3
2020-05-16,2020-05-16T04:00:00Z,5435,Nordkapp,,,5435,Nordkapp,54,Troms og Finnmark,3162,2
2020-05-16,2020-05-16T04:00:00Z,5436,Porsanger,,,5436,Porsanger,54,Troms og Finnmark,3998,4
