date,date_time,kommune_no,kommune_name,fylke_no,fylke_name,population,cases
2020-04-05,2020-04-05T17:00:00Z,5401,Tromsø,54,Troms og Finnmark,76974,107
2020-04-05,2020-04-05T17:00:00Z,5402,Harstad,54,Troms og Finnmark,24703,4
2020-04-05,2020-04-05T17:00:00Z,5403,Alta,54,Troms og Finnmark,20789,5
2020-04-05,2020-04-05T17:00:00Z,5404,Vardø,54,Troms og Finnmark,2029,1
2020-04-05,2020-04-05T17:00:00Z,5405,Vadsø,54,Troms og Finnmark,5788,3
2020-04-05,2020-04-05T17:00:00Z,5406,Hammerfest,54,Troms og Finnmark,11448,14
2020-04-05,2020-04-05T17:00:00Z,5411,Kvæfjord,54,Troms og Finnmark,2839,1
2020-04-05,2020-04-05T17:00:00Z,5412,Tjeldsund,54,Troms og Finnmark,4216,1
2020-04-05,2020-04-05T17:00:00Z,5413,Ibestad,54,Troms og Finnmark,1361,0
2020-04-05,2020-04-05T17:00:00Z,5414,Gratangen,54,Troms og Finnmark,1091,0
2020-04-05,2020-04-05T17:00:00Z,5415,Lavangen,54,Troms og Finnmark,1034,3
2020-04-05,2020-04-05T17:00:00Z,5416,Bardu,54,Troms og Finnmark,4005,1
2020-04-05,2020-04-05T17:00:00Z,5417,Salangen,54,Troms og Finnmark,2146,2
2020-04-05,2020-04-05T17:00:00Z,5418,Målselv,54,Troms og Finnmark,6640,0
2020-04-05,2020-04-05T17:00:00Z,5419,Sørreisa,54,Troms og Finnmark,3464,0
2020-04-05,2020-04-05T17:00:00Z,5420,Dyrøy,54,Troms og Finnmark,1083,0
2020-04-05,2020-04-05T17:00:00Z,5421,Senja,54,Troms og Finnmark,14851,16
2020-04-05,2020-04-05T17:00:00Z,5422,Balsfjord,54,Troms og Finnmark,5559,1
2020-04-05,2020-04-05T17:00:00Z,5423,Karlsøy,54,Troms og Finnmark,2200,1
2020-04-05,2020-04-05T17:00:00Z,5424,Lyngen,54,Troms og Finnmark,2794,2
2020-04-05,2020-04-05T17:00:00Z,5425,Storfjord,54,Troms og Finnmark,1829,0
2020-04-05,2020-04-05T17:00:00Z,5426,Kåfjord,54,Troms og Finnmark,2071,0
2020-04-05,2020-04-05T17:00:00Z,5427,Skjervøy,54,Troms og Finnmark,2927,1
2020-04-05,2020-04-05T17:00:00Z,5428,Nordreisa,54,Troms og Finnmark,4861,2
2020-04-05,2020-04-05T17:00:00Z,5429,Kvænangen,54,Troms og Finnmark,1191,0
2020-04-05,2020-04-05T17:00:00Z,5430,Kautokeino,54,Troms og Finnmark,2910,1
2020-04-05,2020-04-05T17:00:00Z,5432,Loppa,54,Troms og Finnmark,888,0
2020-04-05,2020-04-05T17:00:00Z,5433,Hasvik,54,Troms og Finnmark,1005,0
2020-04-05,2020-04-05T17:00:00Z,5434,Måsøy,54,Troms og Finnmark,1225,2
2020-04-05,2020-04-05T17:00:00Z,5435,Nordkapp,54,Troms og Finnmark,3162,2
2020-04-05,2020-04-05T17:00:00Z,5436,Porsanger,54,Troms og Finnmark,3998,4
2020-04-05,2020-04-05T17:00:00Z,5437,Karasjok,54,Troms og Finnmark,2628,1
2020-04-05,2020-04-05T17:00:00Z,5438,Lebesby,54,Troms og Finnmark,1290,0
2020-04-05,2020-04-05T17:00:00Z,5439,Gamvik,54,Troms og Finnmark,1132,0
2020-04-05,2020-04-05T17:00:00Z,5440,Berlevåg,54,Troms og Finnmark,957,0
2020-04-05,2020-04-05T17:00:00Z,5441,Tana,54,Troms og Finnmark,2918,1
2020-04-05,2020-04-05T17:00:00Z,5442,Nesseby,54,Troms og Finnmark,926,1
2020-04-05,2020-04-05T17:00:00Z,5443,Båtsfjord,54,Troms og Finnmark,2221,0
2020-04-05,2020-04-05T17:00:00Z,5444,Sør-Varanger,54,Troms og Finnmark,10158,4
2020-04-05,2020-04-05T17:00:00Z,9998,Svalbard,99,Svalbard,0,0
2020-04-05,2020-04-05T17:00:00Z,9999,Ukjent Kommune,99,Ukjent Fylke,0,2
