fylke_no,fylke_name,category,date,mob_change,mob_change_last
30,Viken,Retail & recreation,2020-04-04,-0.27434313599999993,-0.31
30,Viken,Retail & recreation,2020-04-05,-0.5575461439999999,-0.31
30,Viken,Retail & recreation,2020-04-06,-0.050835152,-0.31
30,Viken,Retail & recreation,2020-04-07,0.021733824000000027,-0.31
30,Viken,Retail & recreation,2020-04-08,0.04443926399999998,-0.31
30,Viken,Retail & recreation,2020-04-09,-0.7571688160000001,-0.31
30,Viken,Retail & recreation,2020-04-10,-0.7739254080000001,-0.31
30,Viken,Retail & recreation,2020-04-11,-0.3077666079999999,-0.31
30,Viken,Grocery & pharmacy,2020-02-29,-0.008369264000000045,0.08
30,Viken,Grocery & pharmacy,2020-03-01,-0.014347231999999963,0.08
30,Viken,Grocery & pharmacy,2020-03-02,0.019176512000000003,0.08
30,Viken,Grocery & pharmacy,2020-03-03,0.022643791999999965,0.08
30,Viken,Grocery & pharmacy,2020-03-04,-0.01544518400000004,0.08
30,Viken,Grocery & pharmacy,2020-03-05,0.036959776000000034,0.08
30,Viken,Grocery & pharmacy,2020-03-06,0.035226992,0.08
30,Viken,Grocery & pharmacy,2020-03-07,0.0025361279999999626,0.08
30,Viken,Grocery & pharmacy,2020-03-08,-0.051649903999999996,0.08
30,Viken,Grocery & pharmacy,2020-03-09,0.008742255999999999,0.08
30,Viken,Grocery & pharmacy,2020-03-10,0.027539792000000035,0.08
30,Viken,Grocery & pharmacy,2020-03-11,0.08691699200000005,0.08
30,Viken,Grocery & pharmacy,2020-03-12,0.5567809296,0.08
30,Viken,Grocery & pharmacy,2020-03-13,0.08112134400000003,0.08
30,Viken,Grocery & pharmacy,2020-03-14,-0.058331232000000004,0.08
30,Viken,Grocery & pharmacy,2020-03-15,-0.381635616,0.08
30,Viken,Grocery & pharmacy,2020-03-16,-0.057247616,0.08
30,Viken,Grocery & pharmacy,2020-03-17,-0.10250915199999998,0.08
30,Viken,Grocery & pharmacy,2020-03-18,-0.11568744000000004,0.08
30,Viken,Grocery & pharmacy,2020-03-19,-0.07511176000000001,0.08
30,Viken,Grocery & pharmacy,2020-03-20,-0.07864056000000005,0.08
30,Viken,Grocery & pharmacy,2020-03-21,-0.043621583999999984,0.08
30,Viken,Grocery & pharmacy,2020-03-22,-0.2467718560000001,0.08
30,Viken,Grocery & pharmacy,2020-03-23,-0.09701073599999996,0.08
30,Viken,Grocery & pharmacy,2020-03-24,-0.09485924799999998,0.08
30,Viken,Grocery & pharmacy,2020-03-25,-0.074197456,0.08
30,Viken,Grocery & pharmacy,2020-03-26,-0.06616992000000005,0.08
30,Viken,Grocery & pharmacy,2020-03-27,-0.054825136000000045,0.08
30,Viken,Grocery & pharmacy,2020-03-28,-0.005833135999999968,0.08
30,Viken,Grocery & pharmacy,2020-03-29,-0.212338624,0.08
30,Viken,Grocery & pharmacy,2020-03-30,-0.07614214400000004,0.08
30,Viken,Grocery & pharmacy,2020-03-31,0.003672000000000026,0.08
30,Viken,Grocery & pharmacy,2020-04-01,0.0018170720000000528,0.08
30,Viken,Grocery & pharmacy,2020-04-02,0.01669153600000004,0.08
30,Viken,Grocery & pharmacy,2020-04-03,0.02654430400000001,0.08
30,Viken,Grocery & pharmacy,2020-04-04,0.043621583999999984,0.08
30,Viken,Grocery & pharmacy,2020-04-05,-0.16786224000000005,0.08
30,Viken,Grocery & pharmacy,2020-04-06,0.16018048000000001,0.08
30,Viken,Grocery & pharmacy,2020-04-07,0.36566708800000003,0.08
30,Viken,Grocery & pharmacy,2020-04-08,0.5260448320000001,0.08
30,Viken,Grocery & pharmacy,2020-04-09,-0.7815201440000001,0.08
30,Viken,Grocery & pharmacy,2020-04-10,-0.784916864,0.08
30,Viken,Grocery & pharmacy,2020-04-11,0.07811310400000003,0.08
30,Viken,Parks,2020-02-29,-0.19732439999999996,-0.17
30,Viken,Parks,2020-03-01,-0.5732484159999999,-0.17
30,Viken,Parks,2020-03-02,-0.07262566400000003,-0.17
30,Viken,Parks,2020-03-03,-0.08045977600000004,-0.17
30,Viken,Parks,2020-03-04,-0.17948718399999997,-0.17
30,Viken,Parks,2020-03-05,0.268041264,-0.17
30,Viken,Parks,2020-03-06,0.053097344000000025,-0.17
30,Viken,Parks,2020-03-07,0.170568544,-0.17
30,Viken,Parks,2020-03-08,-0.6454352960000002,-0.17
30,Viken,Parks,2020-03-09,0.07262566400000003,-0.17
30,Viken,Parks,2020-03-10,-0.16091955199999997,-0.17
30,Viken,Parks,2020-03-11,0.15897436800000003,-0.17
30,Viken,Parks,2020-03-12,-0.01546393599999999,-0.17
30,Viken,Parks,2020-03-13,0.03539825599999995,-0.17
30,Viken,Parks,2020-03-14,0.5351170655999999,-0.17
30,Viken,Parks,2020-03-15,-0.7006369600000001,-0.17
30,Viken,Parks,2020-03-16,0.446927376,-0.17
30,Viken,Parks,2020-03-17,0.505747136,-0.17
30,Viken,Parks,2020-03-18,0.5743589776,-0.17
30,Viken,Parks,2020-03-19,0.6649484560000001,-0.17
30,Viken,Parks,2020-03-20,0.5486725616,-0.17
30,Viken,Parks,2020-03-21,1.1806020160000001,-0.17
30,Viken,Parks,2020-03-22,-0.010615727999999991,-0.17
30,Viken,Parks,2020-03-23,0.10055865600000004,-0.17
30,Viken,Parks,2020-03-24,0.09195404799999995,-0.17
30,Viken,Parks,2020-03-25,0.26153844800000003,-0.17
30,Viken,Parks,2020-03-26,0.48453606400000004,-0.17
30,Viken,Parks,2020-03-27,0.31858408,-0.17
30,Viken,Parks,2020-03-28,0.7324414752,-0.17
30,Viken,Parks,2020-03-29,0.23779193599999998,-0.17
30,Viken,Parks,2020-03-30,0.581005584,-0.17
30,Viken,Parks,2020-03-31,0.9885057520000001,-0.17
30,Viken,Parks,2020-04-01,0.49230768,-0.17
30,Viken,Parks,2020-04-02,0.10309276799999999,-0.17
30,Viken,Parks,2020-04-03,0.40265488000000005,-0.17
30,Viken,Parks,2020-04-04,0.6421404720000001,-0.17
30,Viken,Parks,2020-04-05,0.01698510399999998,-0.17
30,Viken,Parks,2020-04-06,1.6759776640000001,-0.17
30,Viken,Parks,2020-04-07,1.9712644,-0.17
30,Viken,Parks,2020-04-08,0.9333333279999999,-0.17
30,Viken,Parks,2020-04-09,3.77319584,-0.17
30,Viken,Parks,2020-04-10,3.2433628,-0.17
30,Viken,Parks,2020-04-11,-0.17391302399999997,-0.17
30,Viken,Transit stations,2020-02-29,0.007741024000000038,-0.61
30,Viken,Transit stations,2020-03-01,-0.018987359999999967,-0.61
30,Viken,Transit stations,2020-03-02,0,-0.61
30,Viken,Transit stations,2020-03-03,-0.023832704000000038,-0.61
30,Viken,Transit stations,2020-03-04,-0.013947024000000056,-0.61
30,Viken,Transit stations,2020-03-05,0.025304991999999974,-0.61
30,Viken,Transit stations,2020-03-06,-0.02116399999999999,-0.61
30,Viken,Transit stations,2020-03-07,-0.04714990399999999,-0.61
30,Viken,Transit stations,2020-03-08,-0.1,-0.61
30,Viken,Transit stations,2020-03-09,-0.03696771200000001,-0.61
30,Viken,Transit stations,2020-03-10,-0.07587548800000002,-0.61
30,Viken,Transit stations,2020-03-11,-0.10739190399999997,-0.61
30,Viken,Transit stations,2020-03-12,-0.230456416,-0.61
30,Viken,Transit stations,2020-03-13,-0.43386243199999996,-0.61
30,Viken,Transit stations,2020-03-14,-0.33356787200000004,-0.61
30,Viken,Transit stations,2020-03-15,-0.5246836000000001,-0.61
30,Viken,Transit stations,2020-03-16,-0.518015872,-0.61
30,Viken,Transit stations,2020-03-17,-0.5389105280000002,-0.61
30,Viken,Transit stations,2020-03-18,-0.5625290560000001,-0.61
30,Viken,Transit stations,2020-03-19,-0.5829190719999999,-0.61
30,Viken,Transit stations,2020-03-20,-0.5934744800000001,-0.61
30,Viken,Transit stations,2020-03-21,-0.4299788799999999,-0.61
30,Viken,Transit stations,2020-03-22,-0.59430384,-0.61
30,Viken,Transit stations,2020-03-23,-0.6284510560000001,-0.61
30,Viken,Transit stations,2020-03-24,-0.628404656,-0.61
30,Viken,Transit stations,2020-03-25,-0.622966064,-0.61
30,Viken,Transit stations,2020-03-26,-0.6150023200000001,-0.61
30,Viken,Transit stations,2020-03-27,-0.6327160639999999,-0.61
30,Viken,Transit stations,2020-03-28,-0.50175928,-0.61
30,Viken,Transit stations,2020-03-29,-0.588607536,-0.61
30,Viken,Transit stations,2020-03-30,-0.5966307360000002,-0.61
30,Viken,Transit stations,2020-03-31,-0.554474736,-0.61
30,Viken,Transit stations,2020-04-01,-0.57647608,-0.61
30,Viken,Transit stations,2020-04-02,-0.629914192,-0.61
30,Viken,Transit stations,2020-04-03,-0.58686072,-0.61
30,Viken,Transit stations,2020-04-04,-0.47079516800000015,-0.61
30,Viken,Transit stations,2020-04-05,-0.585442992,-0.61
30,Viken,Transit stations,2020-04-06,-0.5198876960000001,-0.61
30,Viken,Transit stations,2020-04-07,-0.499027216,-0.61
30,Viken,Transit stations,2020-04-08,-0.5690376000000001,-0.61
30,Viken,Transit stations,2020-04-09,-0.6077722240000001,-0.61
30,Viken,Transit stations,2020-04-10,-0.607583744,-0.61
30,Viken,Transit stations,2020-04-11,-0.605207648,-0.61
30,Viken,Workplace,2020-02-29,-0.01372211200000004,-0.35
30,Viken,Workplace,2020-03-01,-0.03349279999999999,-0.35
30,Viken,Workplace,2020-03-02,-0.00313251200000002,-0.35
30,Viken,Workplace,2020-03-03,5.611519999999928e-4,-0.35
30,Viken,Workplace,2020-03-04,-0.010506591999999955,-0.35
30,Viken,Workplace,2020-03-05,-0.008301872000000004,-0.35
30,Viken,Workplace,2020-03-06,-0.0072639199999999845,-0.35
30,Viken,Workplace,2020-03-07,-0.01029163200000005,-0.35
30,Viken,Workplace,2020-03-08,-0.05861243200000001,-0.35
30,Viken,Workplace,2020-03-09,-0.01068731200000002,-0.35
30,Viken,Workplace,2020-03-10,-0.00804339200000004,-0.35
30,Viken,Workplace,2020-03-11,-0.031144463999999972,-0.35
30,Viken,Workplace,2020-03-12,-0.108490544,-0.35
30,Viken,Workplace,2020-03-13,-0.3757061759999999,-0.35
30,Viken,Workplace,2020-03-14,-0.20497424000000003,-0.35
30,Viken,Workplace,2020-03-15,-0.26674646400000007,-0.35
30,Viken,Workplace,2020-03-16,-0.4873779360000001,-0.35
30,Viken,Workplace,2020-03-17,-0.517957392,-0.35
30,Viken,Workplace,2020-03-18,-0.5266415999999999,-0.35
30,Viken,Workplace,2020-03-19,-0.532641472,-0.35
30,Viken,Workplace,2020-03-20,-0.5284503199999999,-0.35
30,Viken,Workplace,2020-03-21,-0.3104631360000001,-0.35
30,Viken,Workplace,2020-03-22,-0.3277512160000001,-0.35
30,Viken,Workplace,2020-03-23,-0.5319697280000001,-0.35
30,Viken,Workplace,2020-03-24,-0.5351664960000001,-0.35
30,Viken,Workplace,2020-03-25,-0.5333958720000002,-0.35
30,Viken,Workplace,2020-03-26,-0.529622688,-0.35
30,Viken,Workplace,2020-03-27,-0.5175544480000002,-0.35
30,Viken,Workplace,2020-03-28,-0.3104631360000001,-0.35
30,Viken,Workplace,2020-03-29,-0.33133972799999994,-0.35
30,Viken,Workplace,2020-03-30,-0.518334224,-0.35
30,Viken,Workplace,2020-03-31,-0.5147773440000001,-0.35
30,Viken,Workplace,2020-04-01,-0.513696048,-0.35
30,Viken,Workplace,2020-04-02,-0.5152829600000001,-0.35
30,Viken,Workplace,2020-04-03,-0.5024212640000001,-0.35
30,Viken,Workplace,2020-04-04,-0.28473412800000003,-0.35
30,Viken,Workplace,2020-04-05,-0.32535888,-0.35
30,Viken,Workplace,2020-04-06,-0.5826423359999999,-0.35
30,Viken,Workplace,2020-04-07,-0.5927796639999999,-0.35
30,Viken,Workplace,2020-04-08,-0.638461552,-0.35
30,Viken,Workplace,2020-04-09,-0.86452832,-0.35
30,Viken,Workplace,2020-04-10,-0.86016944,-0.35
30,Viken,Workplace,2020-04-11,-0.347341312,-0.35
30,Viken,Residential,2020-02-29,0.006102415999999948,0.1
30,Viken,Residential,2020-03-01,0.01659851200000003,0.1
30,Viken,Residential,2020-03-02,0.013765007999999967,0.1
30,Viken,Residential,2020-03-03,0.008164064000000052,0.1
30,Viken,Residential,2020-03-04,0.015844975999999976,0.1
30,Viken,Residential,2020-03-05,0.006841488000000027,0.1
30,Viken,Residential,2020-03-06,0.00924492799999996,0.1
30,Viken,Residential,2020-03-07,0.007478336000000013,0.1
30,Viken,Residential,2020-03-08,0.018485168000000045,0.1
30,Viken,Residential,2020-03-09,0.01624328000000003,0.1
30,Viken,Residential,2020-03-10,0.019245360000000006,0.1
30,Viken,Residential,2020-03-11,0.027064336000000026,0.1
30,Viken,Residential,2020-03-12,0.05585729600000002,0.1
30,Viken,Residential,2020-03-13,0.149864688,0.1
30,Viken,Residential,2020-03-14,0.07981615999999997,0.1
30,Viken,Residential,2020-03-15,0.11623412800000006,0.1
30,Viken,Residential,2020-03-16,0.18850524800000007,0.1
30,Viken,Residential,2020-03-17,0.195774544,0.1
30,Viken,Residential,2020-03-18,0.20735675200000003,0.1
30,Viken,Residential,2020-03-19,0.21326708799999994,0.1
30,Viken,Residential,2020-03-20,0.21517560000000002,0.1
30,Viken,Residential,2020-03-21,0.09871831999999996,0.1
30,Viken,Residential,2020-03-22,0.12241870400000004,0.1
30,Viken,Residential,2020-03-23,0.21049969599999996,0.1
30,Viken,Residential,2020-03-24,0.21058344,0.1
30,Viken,Residential,2020-03-25,0.21073096,0.1
30,Viken,Residential,2020-03-26,0.21201043200000005,0.1
30,Viken,Residential,2020-03-27,0.21372283200000006,0.1
30,Viken,Residential,2020-03-28,0.09978491199999998,0.1
30,Viken,Residential,2020-03-29,0.11133856000000003,0.1
30,Viken,Residential,2020-03-30,0.19609307200000003,0.1
30,Viken,Residential,2020-03-31,0.18312231999999995,0.1
30,Viken,Residential,2020-04-01,0.19295270400000006,0.1
30,Viken,Residential,2020-04-02,0.20744672000000006,0.1
30,Viken,Residential,2020-04-03,0.19578673600000002,0.1
30,Viken,Residential,2020-04-04,0.09173963200000003,0.1
30,Viken,Residential,2020-04-05,0.11860187199999997,0.1
30,Viken,Residential,2020-04-06,0.17932550400000002,0.1
30,Viken,Residential,2020-04-07,0.16736688000000005,0.1
30,Viken,Residential,2020-04-08,0.18505486399999996,0.1
30,Viken,Residential,2020-04-09,0.2552938880000001,0.1
30,Viken,Residential,2020-04-10,0.260242304,0.1
30,Viken,Residential,2020-04-11,0.10386083199999996,0.1
